Token ID,Left hand Rarity (min),Left hand Rarity (avg),Left hand Rarity (weighted),Right hand Rarity (min),Right hand Rarity (avg),Right hand Rarity (weighted),Shoes Rarity (min),Shoes Rarity (avg),Shoes Rarity (weighted),Hat Rarity (min),Hat Rarity (avg),Hat Rarity (weighted),Glasses Rarity (min),Glasses Rarity (avg),Glasses Rarity (weighted),Accessories Rarity (min),Accessories Rarity (avg),Accessories Rarity (weighted),# of Accessoriess,Top Rarity (min),Top Rarity (avg),Top Rarity (weighted),# of Tops,Bottom Rarity (min),Bottom Rarity (avg),Bottom Rarity (weighted),# of Bottoms,Body Rarity (min),Body Rarity (avg),Body Rarity (weighted),# of Bodys,Hair Rarity (min),Hair Rarity (avg),Hair Rarity (weighted),Mouth Rarity (min),Mouth Rarity (avg),Mouth Rarity (weighted),Beard Rarity (min),Beard Rarity (avg),Beard Rarity (weighted),Eyes Rarity (min),Eyes Rarity (avg),Eyes Rarity (weighted),Skin Rarity (min),Skin Rarity (avg),Skin Rarity (weighted),Niftiness,Power,Swag,Wealth,Empathy,Health,Total Skills,Skill Tier,Skill Rarity,Rarity (min),Rarity (avg),Rarity (weighted)
577,0.0517578125,0.0517578125,0.0517578125,0.0341796875,0.0341796875,0.0341796875,0.0205078125,0.0205078125,0.0205078125,0.0283203125,0.0283203125,0.0283203125,0.0869140625,0.0869140625,0.0869140625,0.03125,0.03125,0.02423095703125,1,0.021484375,0.021484375,0.019701004028320312,1,0.0234375,0.0234375,0.02121734619140625,1,0.060546875,0.060546875,0.054279327392578125,1,0.005859375,0.005859375,0.005859375,0.125,0.125,0.125,0.0205078125,0.0205078125,0.0205078125,0.15625,0.15625,0.15625,0.0966796875,0.0966796875,0.0966796875,25,18,28,42,86,11,210,ordinary,0.845703125,1.6326046834309877e-20,1.6326046834309877e-20,9.420842029027614e-21
578,0.1005859375,0.1005859375,0.1005859375,0.0595703125,0.0595703125,0.0595703125,0.1669921875,0.1669921875,0.1669921875,0.0380859375,0.0380859375,0.0380859375,0.2958984375,0.2958984375,0.2958984375,0.021484375,0.021484375,0.016658782958984375,1,0.0126953125,0.013671875,0.0008306503295898438,2,0.029296875,0.029296875,0.026521682739257812,1,0.021484375,0.048046875,0.0001049041748046875,5,0.021484375,0.021484375,0.021484375,0.2021484375,0.2021484375,0.2021484375,0.2783203125,0.2783203125,0.2783203125,0.1064453125,0.1064453125,0.1064453125,0.0458984375,0.0458984375,0.0458984375,18,20,92,1,65,98,294,ordinary,0.845703125,9.668545801450509e-18,2.3285644573563322e-17,2.1682351265496348e-21
579,0.1005859375,0.1005859375,0.1005859375,0.04296875,0.04296875,0.04296875,0.09765625,0.09765625,0.09765625,0.013671875,0.013671875,0.013671875,0.0751953125,0.0751953125,0.0751953125,0.041015625,0.041015625,0.031803131103515625,1,0.0166015625,0.0166015625,0.015223503112792969,1,0.0244140625,0.0244140625,0.022101402282714844,1,0.025390625,0.025390625,0.022762298583984375,1,0.0224609375,0.0224609375,0.0224609375,0.046875,0.046875,0.046875,0.0087890625,0.0087890625,0.0087890625,0.1630859375,0.1630859375,0.1630859375,0.041015625,0.041015625,0.041015625,3,73,96,60,64,26,322,silver,0.126953125,1.4392676949283849e-21,1.4392676949283849e-21,8.305203169519257e-22
580,0.166015625,0.166015625,0.166015625,0.0380859375,0.0380859375,0.0380859375,0.0498046875,0.0498046875,0.0498046875,0.0341796875,0.0341796875,0.0341796875,0.0751953125,0.0751953125,0.0751953125,0.0361328125,0.0361328125,0.028017044067382812,1,0.0341796875,0.0341796875,0.031342506408691406,1,0.0234375,0.0234375,0.02121734619140625,1,0.033203125,0.033203125,0.029766082763671875,1,0.01953125,0.01953125,0.01953125,0.064453125,0.064453125,0.064453125,0.009765625,0.009765625,0.009765625,0.15625,0.15625,0.15625,0.08984375,0.08984375,0.08984375,94,10,3,83,53,2,245,ordinary,0.845703125,1.135279209976824e-19,1.135279209976824e-19,6.551056850795216e-20
581,0.0859375,0.0859375,0.0859375,0.04296875,0.04296875,0.04296875,0.0634765625,0.0634765625,0.0634765625,0.013671875,0.013671875,0.013671875,0.048828125,0.048828125,0.048828125,0.0810546875,0.0810546875,0.06284904479980469,1,0.0283203125,0.0283203125,0.025969505310058594,1,0.0263671875,0.0263671875,0.02386951446533203,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.0205078125,0.0205078125,0.0205078125,0.046875,0.046875,0.046875,0.0234375,0.0234375,0.0234375,0.1630859375,0.1630859375,0.1630859375,0.08984375,0.08984375,0.08984375,76,15,44,1,52,77,265,ordinary,0.845703125,2.2981121619838894e-19,2.2981121619838894e-19,1.3261110826620098e-19
582,0.166015625,0.166015625,0.166015625,0.1220703125,0.1220703125,0.1220703125,0.0869140625,0.0869140625,0.0869140625,0.0810546875,0.0810546875,0.0810546875,0.048828125,0.048828125,0.048828125,0.0732421875,0.0732421875,0.05679130554199219,1,0.02734375,0.02734375,0.025074005126953125,1,0.0380859375,0.04296875,0.0026407241821289062,2,0.025390625,0.025390625,0.022762298583984375,1,0.01171875,0.01171875,0.01171875,0.0615234375,0.0615234375,0.0615234375,0.0302734375,0.0302734375,0.0302734375,0.2578125,0.2578125,0.2578125,0.0966796875,0.0966796875,0.0966796875,2,92,91,37,7,44,273,ordinary,0.845703125,6.211484998683731e-18,7.007829229284208e-18,2.745255300530765e-19
583,0.1923828125,0.1923828125,0.1923828125,0.1826171875,0.1826171875,0.1826171875,0.0654296875,0.0654296875,0.0654296875,0.0517578125,0.0517578125,0.0517578125,0.2958984375,0.2958984375,0.2958984375,0.1298828125,0.1298828125,0.10070991516113281,1,0.0517578125,0.0517578125,0.047461509704589844,1,0.0361328125,0.0361328125,0.03271007537841797,1,0.201171875,0.201171875,0.18034744262695312,1,0.1875,0.1875,0.1875,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.15625,0.15625,0.15625,0.08984375,0.08984375,0.08984375,45,2,70,2,33,65,217,ordinary,0.845703125,2.4042632023418074e-13,2.4042632023418074e-13,1.3873648688711282e-13
584,0.166015625,0.166015625,0.166015625,0.107421875,0.107421875,0.107421875,0.1669921875,0.1669921875,0.1669921875,0.1962890625,0.1962890625,0.1962890625,0.2958984375,0.2958984375,0.2958984375,0.0361328125,0.0361328125,0.028017044067382812,1,0.0263671875,0.0263671875,0.024178504943847656,1,0.0263671875,0.0263671875,0.02386951446533203,1,0.0478515625,0.0478515625,0.04289817810058594,1,0.1875,0.1875,0.1875,0.2021484375,0.2021484375,0.2021484375,0.2783203125,0.2783203125,0.2783203125,0.2294921875,0.2294921875,0.2294921875,0.1083984375,0.1083984375,0.1083984375,51,57,16,97,8,31,260,ordinary,0.845703125,4.6145308409263243e-14,4.6145308409263243e-14,2.662785825107583e-14
585,0.0517578125,0.0517578125,0.0517578125,0.0224609375,0.0224609375,0.0224609375,0.0869140625,0.0869140625,0.0869140625,0.0810546875,0.0810546875,0.0810546875,0.072265625,0.072265625,0.072265625,0.109375,0.109375,0.084808349609375,1,0.02734375,0.02734375,0.025074005126953125,1,0.025390625,0.025390625,0.022985458374023438,1,0.068359375,0.068359375,0.061283111572265625,1,0.0234375,0.0234375,0.0234375,0.125,0.125,0.125,0.0087890625,0.0087890625,0.0087890625,0.15625,0.15625,0.15625,0.0966796875,0.0966796875,0.0966796875,97,80,70,72,66,7,392,silver,0.126953125,1.5170988080244978e-19,1.5170988080244978e-19,8.754322683179441e-20
586,0.1005859375,0.1005859375,0.1005859375,0.0595703125,0.0595703125,0.0595703125,0.04296875,0.04296875,0.04296875,0.0341796875,0.0341796875,0.0341796875,0.140625,0.140625,0.140625,0.021484375,0.021484375,0.016658782958984375,1,0.021484375,0.021484375,0.019701004028320312,1,0.048828125,0.048828125,0.04420280456542969,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.017578125,0.017578125,0.017578125,0.2021484375,0.2021484375,0.2021484375,0.015625,0.015625,0.015625,0.1630859375,0.1630859375,0.1630859375,0.041015625,0.041015625,0.041015625,53,7,26,21,49,45,201,ordinary,0.845703125,7.613823104943555e-19,7.613823104943555e-19,4.393508449203581e-19
587,0.0859375,0.0859375,0.0859375,0.07421875,0.07421875,0.07421875,0.1103515625,0.1103515625,0.1103515625,0.0341796875,0.0341796875,0.0341796875,0.064453125,0.064453125,0.064453125,0.041015625,0.041015625,0.031803131103515625,1,0.0166015625,0.0166015625,0.015223503112792969,1,0.0263671875,0.0263671875,0.02386951446533203,1,0.025390625,0.025390625,0.022762298583984375,1,0.01953125,0.01953125,0.01953125,0.046875,0.046875,0.046875,0.0166015625,0.0166015625,0.0166015625,0.15625,0.15625,0.15625,0.0966796875,0.0966796875,0.0966796875,2,18,27,39,84,53,223,ordinary,0.845703125,1.3725111643729612e-19,1.3725111643729612e-19,7.919988833708991e-20
588,0.0458984375,0.0458984375,0.0458984375,0.052734375,0.052734375,0.052734375,0.0654296875,0.0654296875,0.0654296875,0.041015625,0.041015625,0.041015625,0.041015625,0.041015625,0.041015625,0.017578125,0.025065104166666668,0.000720977783203125,3,0.0166015625,0.01904296875,0.0010862350463867188,2,0.0234375,0.034505208333333336,0.0005035400390625,3,0.025390625,0.045572916666666664,0.00049591064453125,3,0.0166015625,0.0166015625,0.0166015625,0.064453125,0.064453125,0.064453125,0.0107421875,0.0107421875,0.0107421875,0.2578125,0.2578125,0.2578125,0.0390625,0.0390625,0.0390625,23,13,52,24,82,87,281,ordinary,0.845703125,4.529382732824183e-21,1.9576203783676538e-20,5.1005377140187106e-27
589,0.052734375,0.052734375,0.052734375,0.02734375,0.02734375,0.02734375,0.111328125,0.111328125,0.111328125,0.03125,0.03125,0.03125,0.072265625,0.072265625,0.072265625,0.1025390625,0.1025390625,0.07950782775878906,1,0.02734375,0.02734375,0.025074005126953125,1,0.0361328125,0.0361328125,0.03271007537841797,1,0.0712890625,0.0712890625,0.06390953063964844,1,0.0166015625,0.0166015625,0.0166015625,0.0595703125,0.0595703125,0.0595703125,0.025390625,0.025390625,0.025390625,0.2578125,0.2578125,0.2578125,0.0419921875,0.0419921875,0.0419921875,98,33,95,19,11,78,334,silver,0.126953125,9.036052482081155e-20,9.036052482081155e-20,5.214196912677659e-20
590,0.0390625,0.0390625,0.0390625,0.0361328125,0.0361328125,0.0361328125,0.111328125,0.111328125,0.111328125,0.0341796875,0.0341796875,0.0341796875,0.0751953125,0.0751953125,0.0751953125,0.076171875,0.076171875,0.059062957763671875,1,0.052734375,0.052734375,0.04835700988769531,1,0.0478515625,0.0478515625,0.043318748474121094,1,0.017578125,0.017578125,0.015758514404296875,1,0.01953125,0.01953125,0.01953125,0.046875,0.046875,0.046875,0.03515625,0.03515625,0.03515625,0.2578125,0.2578125,0.2578125,0.037109375,0.037109375,0.037109375,10,68,44,77,14,99,312,silver,0.126953125,5.33442414524254e-20,5.33442414524254e-20,3.0781957015183925e-20
591,0.166015625,0.166015625,0.166015625,0.107421875,0.107421875,0.107421875,0.0654296875,0.0654296875,0.0654296875,0.0810546875,0.0810546875,0.0810546875,0.140625,0.140625,0.140625,0.021484375,0.058919270833333336,4.1961669921875e-05,12,0.0517578125,0.0517578125,0.047461509704589844,1,0.0341796875,0.0341796875,0.03094196319580078,1,0.0869140625,0.0869140625,0.07791709899902344,1,0.0205078125,0.0205078125,0.0205078125,0.0615234375,0.0615234375,0.0615234375,0.056640625,0.056640625,0.056640625,0.1630859375,0.1630859375,0.1630859375,0.1083984375,0.1083984375,0.1083984375,41,22,92,17,89,60,321,silver,0.126953125,7.046685444024151e-18,1.9325000990429866e-17,1.0242431360989881e-20
592,0.1923828125,0.1923828125,0.1923828125,0.1826171875,0.1826171875,0.1826171875,0.1669921875,0.1669921875,0.1669921875,0.1962890625,0.1962890625,0.1962890625,0.2958984375,0.2958984375,0.2958984375,0.1064453125,0.1064453125,0.08253669738769531,1,0.1484375,0.1484375,0.13611602783203125,1,0.048828125,0.048828125,0.04420280456542969,1,0.033203125,0.06005859375,0.00194549560546875,2,0.1875,0.1875,0.1875,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.2578125,0.2578125,0.2578125,0.0927734375,0.0927734375,0.0927734375,23,34,17,64,21,89,248,ordinary,0.845703125,2.0785753826114555e-12,3.759776059723662e-12,7.839403746135448e-14
593,0.052734375,0.052734375,0.052734375,0.025390625,0.025390625,0.025390625,0.1103515625,0.1103515625,0.1103515625,0.0380859375,0.0380859375,0.0380859375,0.064453125,0.064453125,0.064453125,0.080078125,0.080078125,0.062091827392578125,1,0.0107421875,0.0107421875,0.009850502014160156,1,0.0263671875,0.02880859375,0.0018281936645507812,2,0.0712890625,0.0712890625,0.06390953063964844,1,0.0166015625,0.0166015625,0.0166015625,0.2021484375,0.2021484375,0.2021484375,0.0087890625,0.0087890625,0.0087890625,0.2578125,0.2578125,0.2578125,0.0458984375,0.0458984375,0.0458984375,3,98,31,44,64,38,278,ordinary,0.845703125,1.7311287106019552e-19,1.891418406028062e-19,7.6509727861986e-21
594,0.1923828125,0.1923828125,0.1923828125,0.1826171875,0.1826171875,0.1826171875,0.1669921875,0.1669921875,0.1669921875,0.1962890625,0.1962890625,0.1962890625,0.2958984375,0.2958984375,0.2958984375,0.1298828125,0.1298828125,0.10070991516113281,1,0.1484375,0.1484375,0.13611602783203125,1,0.1181640625,0.1181640625,0.10697078704833984,1,0.201171875,0.201171875,0.18034744262695312,1,0.1875,0.1875,0.1875,0.2255859375,0.2255859375,0.2255859375,0.2783203125,0.2783203125,0.2783203125,0.2578125,0.2578125,0.2578125,0.0419921875,0.0419921875,0.0419921875,52,8,25,31,30,68,214,ordinary,0.845703125,1.6832144161984794e-11,1.6832144161984794e-11,9.71288228982845e-12
595,0.1005859375,0.1005859375,0.1005859375,0.0341796875,0.0341796875,0.0341796875,0.04296875,0.04296875,0.04296875,0.03125,0.03125,0.03125,0.083984375,0.083984375,0.083984375,0.0732421875,0.0732421875,0.05679130554199219,1,0.0517578125,0.0517578125,0.047461509704589844,1,0.0244140625,0.0244140625,0.022101402282714844,1,0.033203125,0.033203125,0.029766082763671875,1,0.0234375,0.0234375,0.0234375,0.125,0.125,0.125,0.03515625,0.03515625,0.03515625,0.2578125,0.2578125,0.2578125,0.0341796875,0.0341796875,0.0341796875,65,62,4,86,13,32,262,ordinary,0.845703125,9.14485154344621e-19,9.14485154344621e-19,5.276978722654626e-19
596,0.0390625,0.0390625,0.0390625,0.0595703125,0.0595703125,0.0595703125,0.0263671875,0.0263671875,0.0263671875,0.041015625,0.041015625,0.041015625,0.072265625,0.072265625,0.072265625,0.080078125,0.09130859375,0.0093841552734375,2,0.0166015625,0.01953125,0.0010862350463867188,2,0.03125,0.03125,0.028289794921875,1,0.068359375,0.068359375,0.061283111572265625,1,0.0185546875,0.0185546875,0.0185546875,0.08984375,0.08984375,0.08984375,0.0087890625,0.0087890625,0.0087890625,0.1064453125,0.1064453125,0.1064453125,0.1533203125,0.1533203125,0.1533203125,62,77,40,44,17,8,248,ordinary,0.845703125,1.0444172188435785e-19,1.401047488692605e-19,6.499091640229711e-22
597,0.0517578125,0.0517578125,0.0517578125,0.02734375,0.02734375,0.02734375,0.0498046875,0.0498046875,0.0498046875,0.0517578125,0.0517578125,0.0517578125,0.041015625,0.041015625,0.041015625,0.080078125,0.080078125,0.062091827392578125,1,0.0234375,0.0234375,0.02149200439453125,1,0.015625,0.015625,0.0141448974609375,1,0.0400390625,0.0400390625,0.03589439392089844,1,0.0146484375,0.0146484375,0.0146484375,0.125,0.125,0.125,0.015625,0.015625,0.015625,0.1630859375,0.1630859375,0.1630859375,0.0419921875,0.0419921875,0.0419921875,24,33,67,23,97,49,293,ordinary,0.845703125,2.9112724529580845e-20,2.9112724529580845e-20,1.6799313490354326e-20
598,0.052734375,0.052734375,0.052734375,0.0244140625,0.0244140625,0.0244140625,0.0634765625,0.0634765625,0.0634765625,0.017578125,0.017578125,0.017578125,0.140625,0.140625,0.140625,0.0205078125,0.0703125,0.0008411407470703125,3,0.0234375,0.0244140625,0.00153350830078125,2,0.0361328125,0.0361328125,0.03271007537841797,1,0.201171875,0.201171875,0.18034744262695312,1,0.0205078125,0.0205078125,0.0205078125,0.2255859375,0.2255859375,0.2255859375,0.015625,0.015625,0.015625,0.2294921875,0.2294921875,0.2294921875,0.1083984375,0.1083984375,0.1083984375,84,78,98,43,94,9,406,gold,0.0166015625,2.10704239193951e-20,7.525151399783964e-20,4.5890200504154186e-23
599,0.0771484375,0.0771484375,0.0771484375,0.0244140625,0.0244140625,0.0244140625,0.03515625,0.03515625,0.03515625,0.017578125,0.017578125,0.017578125,0.140625,0.140625,0.140625,0.04296875,0.04296875,0.03331756591796875,1,0.02734375,0.02734375,0.025074005126953125,1,0.041015625,0.041015625,0.03713035583496094,1,0.033203125,0.033203125,0.029766082763671875,1,0.0205078125,0.0205078125,0.0205078125,0.2021484375,0.2021484375,0.2021484375,0.01171875,0.01171875,0.01171875,0.15625,0.15625,0.15625,0.03515625,0.03515625,0.03515625,15,1,36,52,82,56,242,ordinary,0.845703125,5.910924678572552e-20,5.910924678572552e-20,3.410861686693598e-20
600,0.0859375,0.0859375,0.0859375,0.052734375,0.052734375,0.052734375,0.1669921875,0.1669921875,0.1669921875,0.1962890625,0.1962890625,0.1962890625,0.140625,0.140625,0.140625,0.07421875,0.091552734375,0.002246856689453125,4,0.015625,0.015625,0.0143280029296875,1,0.029296875,0.029296875,0.026521682739257812,1,0.201171875,0.201171875,0.18034744262695312,1,0.1875,0.1875,0.1875,0.08984375,0.08984375,0.08984375,0.056640625,0.056640625,0.056640625,0.2578125,0.2578125,0.2578125,0.0390625,0.0390625,0.0390625,19,64,55,34,16,67,255,ordinary,0.845703125,1.1602528720675336e-15,1.431232983635938e-15,2.6139816048001048e-17
601,0.0859375,0.0859375,0.0859375,0.107421875,0.107421875,0.107421875,0.0869140625,0.0869140625,0.0869140625,0.1962890625,0.1962890625,0.1962890625,0.2958984375,0.2958984375,0.2958984375,0.1025390625,0.1025390625,0.07950782775878906,1,0.02734375,0.02734375,0.025074005126953125,1,0.0185546875,0.0185546875,0.01679706573486328,1,0.03515625,0.03515625,0.03151702880859375,1,0.01953125,0.01953125,0.01953125,0.2255859375,0.2255859375,0.2255859375,0.013671875,0.013671875,0.013671875,0.1064453125,0.1064453125,0.1064453125,0.1083984375,0.1083984375,0.1083984375,83,45,4,1,69,40,242,ordinary,0.845703125,5.010089825754805e-17,5.010089825754805e-17,2.891040634557243e-17
602,0.052734375,0.052734375,0.052734375,0.0361328125,0.0361328125,0.0361328125,0.1669921875,0.1669921875,0.1669921875,0.05859375,0.05859375,0.05859375,0.048828125,0.048828125,0.048828125,0.109375,0.109375,0.084808349609375,1,0.0234375,0.0234375,0.02149200439453125,1,0.0478515625,0.0478515625,0.043318748474121094,1,0.0078125,0.0078125,0.0070037841796875,1,0.017578125,0.017578125,0.017578125,0.046875,0.046875,0.046875,0.0087890625,0.0087890625,0.0087890625,0.15625,0.15625,0.15625,0.08984375,0.08984375,0.08984375,31,0,92,6,25,56,210,ordinary,0.845703125,7.500855252215085e-20,7.500855252215085e-20,4.328321064546761e-20
603,0.1005859375,0.1005859375,0.1005859375,0.0224609375,0.0224609375,0.0224609375,0.0654296875,0.0654296875,0.0654296875,0.041015625,0.041015625,0.041015625,0.0751953125,0.0751953125,0.0751953125,0.1064453125,0.1064453125,0.08253669738769531,1,0.0234375,0.0234375,0.02149200439453125,1,0.0185546875,0.0185546875,0.01679706573486328,1,0.060546875,0.060546875,0.054279327392578125,1,0.0146484375,0.0146484375,0.0146484375,0.2021484375,0.2021484375,0.2021484375,0.015625,0.015625,0.015625,0.15625,0.15625,0.15625,0.1083984375,0.1083984375,0.1083984375,50,21,95,92,45,58,361,silver,0.126953125,1.271251447444762e-19,1.271251447444762e-19,7.335676043989529e-20
604,0.0517578125,0.0517578125,0.0517578125,0.1220703125,0.1220703125,0.1220703125,0.111328125,0.111328125,0.111328125,0.03125,0.03125,0.03125,0.2958984375,0.2958984375,0.2958984375,0.080078125,0.080078125,0.062091827392578125,1,0.0224609375,0.0224609375,0.02059650421142578,1,0.0234375,0.0234375,0.02121734619140625,1,0.068359375,0.0751953125,0.00400543212890625,2,0.009765625,0.009765625,0.009765625,0.2021484375,0.2021484375,0.2021484375,0.03515625,0.03515625,0.03515625,0.1630859375,0.1630859375,0.1630859375,0.03515625,0.03515625,0.03515625,5,37,4,53,100,77,276,ordinary,0.845703125,6.307317183972149e-18,6.938048902369364e-18,2.378821878375845e-19
605,0.0439453125,0.0439453125,0.0439453125,0.04296875,0.04296875,0.04296875,0.0634765625,0.0634765625,0.0634765625,0.1962890625,0.1962890625,0.1962890625,0.140625,0.140625,0.140625,0.1298828125,0.1298828125,0.10070991516113281,1,0.0341796875,0.0341796875,0.031342506408691406,1,0.0361328125,0.0361328125,0.03271007537841797,1,0.03515625,0.03515625,0.03151702880859375,1,0.005859375,0.005859375,0.005859375,0.2021484375,0.2021484375,0.2021484375,0.0234375,0.0234375,0.0234375,0.2578125,0.2578125,0.2578125,0.06640625,0.06640625,0.06640625,76,40,5,20,90,64,295,ordinary,0.845703125,7.499377684188282e-18,7.499377684188282e-18,4.327468443265632e-18
606,0.0458984375,0.0458984375,0.0458984375,0.1220703125,0.1220703125,0.1220703125,0.0869140625,0.0869140625,0.0869140625,0.013671875,0.013671875,0.013671875,0.0751953125,0.0751953125,0.0751953125,0.109375,0.109375,0.084808349609375,1,0.1484375,0.1484375,0.13611602783203125,1,0.0478515625,0.0478515625,0.043318748474121094,1,0.021484375,0.021484375,0.019260406494140625,1,0.0078125,0.0078125,0.0078125,0.2255859375,0.2255859375,0.2255859375,0.0087890625,0.0087890625,0.0087890625,0.1630859375,0.1630859375,0.1630859375,0.1533203125,0.1533203125,0.1533203125,64,66,12,54,36,34,266,ordinary,0.845703125,2.7370085381712696e-18,2.7370085381712696e-18,1.5793734595948373e-18
607,0.166015625,0.166015625,0.166015625,0.0703125,0.0703125,0.0703125,0.111328125,0.111328125,0.111328125,0.0283203125,0.0283203125,0.0283203125,0.041015625,0.041015625,0.041015625,0.0205078125,0.07649739583333333,0.0008411407470703125,3,0.0205078125,0.0205078125,0.018805503845214844,1,0.0234375,0.0234375,0.02121734619140625,1,0.021484375,0.021484375,0.019260406494140625,1,0.01953125,0.01953125,0.01953125,0.2021484375,0.2021484375,0.2021484375,0.015625,0.015625,0.015625,0.15625,0.15625,0.15625,0.037109375,0.037109375,0.037109375,50,98,56,30,0,8,242,ordinary,0.845703125,9.670490773554626e-20,3.6072465583894235e-19,2.9517935971493524e-21
